Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,DateTime,hour,day_of_week,month,is_weekend,GAP_rolling_mean_60,GAP_rolling_mean_120,GAP_diff_1,GAP_diff_60,sub_metering_total
0.246,0.0,240.61,1.0,0.0,0.0,0.0,2008-05-01 18:13:00,18,3,5,0,0.3029,0.32913333333333333,0.0,0.0,0.0
0.476,0.18,241.23,2.2,0.0,0.0,0.0,2008-11-16 09:34:00,9,6,11,1,0.5846,0.43825000000000003,-0.06400000000000006,0.07399999999999995,0.0
2.084,0.21,238.05,9.8,0.0,26.0,0.0,2008-06-28 09:06:00,9,5,6,1,1.4156000000000002,1.0416166666666666,-0.6999999999999997,1.602,26.0
1.288,0.06,244.13,5.2,0.0,0.0,1.0,2010-10-29 19:26:00,19,4,10,0,1.3647666666666667,1.0348166666666667,0.0040000000000000036,-0.05800000000000005,1.0
0.378,0.352,239.53,2.0,0.0,2.0,1.0,2009-08-22 23:19:00,23,5,8,1,0.5968666666666668,1.0074999999999998,-0.0020000000000000018,-1.7199999999999998,3.0
1.884,0.216,239.9,7.8,0.0,1.0,18.0,2007-04-04 18:23:00,18,2,4,0,0.5476333333333333,1.06145,0.008000000000000007,1.5819999999999999,19.0
3.652,0.214,238.73,15.4,1.0,2.0,18.0,2007-11-26 20:35:00,20,0,11,0,3.132966666666667,2.5770333333333335,0.06800000000000006,0.45199999999999996,21.0
1.728,0.42,239.62,7.4,2.0,1.0,18.0,2010-06-13 11:21:00,11,6,6,1,2.8908333333333336,2.1409166666666666,-0.038000000000000034,-1.6540000000000001,21.0
1.322,0.0,239.8,5.4,0.0,1.0,0.0,2008-11-12 05:15:00,5,2,11,0,1.3188333333333335,1.3129666666666668,0.0,0.05600000000000005,1.0
0.492,0.208,236.24,2.2,0.0,0.0,0.0,2007-04-30 07:22:00,7,0,4,0,0.492,0.492,0.0,0.0,0.0
0.832,0.082,245.82,3.4,0.0,1.0,1.0,2010-04-05 07:27:00,7,0,4,0,0.4564666666666667,0.4016833333333334,0.0020000000000000018,0.44399999999999995,2.0
1.47,0.174,237.78,6.2,0.0,0.0,18.0,2010-05-18 09:32:00,9,1,5,0,1.4355333333333333,1.5704,-0.0020000000000000018,-0.5999999999999999,18.0
3.828,0.0,238.93,16.0,0.0,0.0,17.0,2007-02-03 02:14:00,2,5,2,1,3.4933,3.59605,-0.016000000000000014,0.20599999999999996,17.0
1.274,0.054,238.9,5.2,0.0,0.0,18.0,2010-06-15 11:16:00,11,1,6,0,1.0659333333333334,1.0610333333333335,-0.694,0.928,18.0
1.302,0.194,235.93,5.4,0.0,1.0,17.0,2009-09-13 14:16:00,14,6,9,1,1.1878,1.5943,-0.016000000000000014,-1.4460000000000002,18.0
4.214,0.324,236.1,17.8,0.0,2.0,17.0,2007-01-08 21:04:00,21,0,1,0,3.6227,3.1495,0.0,2.3060000000000005,19.0
0.906,0.0,239.25,3.8,0.0,0.0,1.0,2010-08-19 18:35:00,18,3,8,0,0.906,0.906,0.0,0.0,1.0
1.534,0.05,238.93,6.6,0.0,0.0,18.0,2008-02-08 11:26:00,11,4,2,0,1.5658,1.6832833333333332,0.0,0.018000000000000016,18.0
0.894,0.202,242.59,3.8,0.0,0.0,0.0,2009-03-11 20:24:00,20,2,3,0,0.9679,1.2848666666666666,-0.07399999999999995,0.252,0.0
2.074,0.0,236.68,8.8,0.0,1.0,17.0,2010-11-13 13:58:00,13,5,11,1,2.0538,1.5920666666666667,-0.08400000000000007,0.3839999999999999,18.0
0.14,0.0,241.4,0.6,0.0,0.0,1.0,2008-06-26 17:36:00,17,3,6,0,0.27440000000000003,0.31206666666666666,0.0020000000000000018,-0.186,1.0
0.562,0.048,242.88,2.2,0.0,0.0,0.0,2008-02-29 23:51:00,23,4,2,0,0.5511666666666667,0.5560333333333333,-0.04399999999999993,-0.03599999999999992,0.0
0.244,0.0,242.09,1.0,0.0,0.0,1.0,2010-03-13 02:33:00,2,5,3,1,0.3015333333333333,0.30288333333333334,0.0,-0.006000000000000005,1.0
0.248,0.0,247.95,1.0,0.0,0.0,0.0,2009-12-07 14:42:00,14,0,12,0,0.8272666666666666,1.1510166666666666,0.0020000000000000018,-1.17,0.0
1.34,0.096,237.51,5.6,0.0,0.0,18.0,2009-06-09 10:00:00,10,1,6,0,1.4336333333333333,1.4854666666666667,0.008000000000000007,-0.5999999999999999,18.0
0.408,0.108,241.55,1.8,0.0,0.0,0.0,2008-04-20 08:10:00,8,6,4,1,1.4122,0.8928999999999999,-0.01200000000000001,0.14999999999999997,0.0
0.24,0.0,243.44,1.0,0.0,0.0,0.0,2006-12-19 04:37:00,4,1,12,0,0.3409666666666667,0.3192833333333333,-0.02200000000000002,-0.07200000000000001,0.0
0.212,0.0,244.11,0.8,0.0,0.0,0.0,2008-12-23 23:45:00,23,1,12,0,0.3206,0.5783666666666666,-0.10800000000000001,-0.17,0.0
3.74,0.096,236.37,15.8,37.0,0.0,0.0,2009-02-22 22:41:00,22,6,2,1,2.647266666666667,3.6562833333333336,-0.03999999999999959,0.31400000000000006,37.0
1.59,0.26,245.28,6.4,1.0,2.0,19.0,2007-01-24 14:10:00,14,2,1,0,1.9180666666666668,2.3434833333333334,-0.0020000000000000018,0.18400000000000016,22.0
0.714,0.0,241.08,3.2,0.0,0.0,1.0,2010-05-27 06:51:00,6,3,5,0,0.42113333333333336,0.35151666666666664,-0.69,0.5519999999999999,1.0
0.228,0.136,243.21,1.0,0.0,1.0,0.0,2009-08-14 01:17:00,1,4,8,0,0.8109000000000001,0.6422666666666667,-0.01999999999999999,-0.142,1.0
0.316,0.054,243.48,1.4,0.0,0.0,0.0,2008-01-17 04:14:00,4,3,1,0,0.4169333333333333,0.38925,0.0,-0.10999999999999999,0.0
0.236,0.0,237.32,1.0,0.0,0.0,1.0,2008-10-23 18:45:00,18,3,10,0,0.4756000000000001,0.5173666666666666,0.0,-0.0040000000000000036,1.0
0.238,0.142,240.94,1.2,0.0,0.0,1.0,2009-08-29 02:04:00,2,5,8,1,0.3354666666666667,0.3060166666666667,-0.0020000000000000018,0.005999999999999978,1.0
0.3,0.0,243.8,1.2,0.0,0.0,1.0,2010-01-26 03:22:00,3,1,1,0,0.7596,1.0808833333333334,-0.05199999999999999,-1.132,1.0
0.644,0.0,242.18,2.6,0.0,2.0,0.0,2008-11-08 15:50:00,15,5,11,1,0.47100000000000003,0.7193833333333334,-0.0020000000000000018,0.312,2.0
1.686,0.0,238.56,7.0,0.0,0.0,18.0,2010-04-01 08:08:00,8,3,4,0,1.8578666666666666,1.4140666666666666,0.018000000000000016,-0.3460000000000001,18.0
0.366,0.112,242.2,1.6,0.0,0.0,0.0,2008-01-03 22:02:00,22,3,1,0,1.0616666666666665,1.8479666666666668,0.0020000000000000018,-2.88,0.0
0.27,0.0,247.45,1.2,0.0,0.0,0.0,2009-03-07 03:06:00,3,5,3,1,0.3189333333333334,0.59435,-0.0020000000000000018,-0.0020000000000000018,0.0
0.306,0.104,237.91,1.4,0.0,0.0,0.0,2007-03-04 11:06:00,11,6,3,1,0.27893333333333337,0.28761666666666663,-0.0020000000000000018,0.092,0.0
0.212,0.0,245.64,0.8,0.0,0.0,0.0,2009-01-10 00:58:00,0,5,1,1,0.25266666666666665,0.2533166666666667,0.0,-0.0020000000000000018,0.0
1.758,0.538,239.52,7.8,0.0,0.0,0.0,2009-11-22 16:08:00,16,6,11,1,0.9628333333333334,1.4619166666666668,-0.08800000000000008,-0.04600000000000004,0.0
1.66,0.112,246.16,6.6,2.0,2.0,19.0,2010-01-14 09:59:00,9,3,1,0,1.66,1.66,0.0,0.0,23.0
0.376,0.1,243.24,1.6,0.0,0.0,0.0,2009-01-24 07:09:00,7,5,1,1,0.32580000000000003,0.3424833333333333,-0.0040000000000000036,0.028000000000000025,0.0
1.392,0.0,242.86,5.6,0.0,0.0,19.0,2010-01-11 09:34:00,9,0,1,0,1.4573666666666667,1.6477666666666666,-0.006000000000000005,-0.1100000000000001,19.0
0.908,0.274,242.41,4.0,0.0,0.0,12.0,2009-06-28 02:36:00,2,6,6,1,0.34276666666666666,0.3237,-0.061999999999999944,0.654,12.0
0.316,0.096,245.94,1.2,0.0,0.0,0.0,2010-03-25 16:15:00,16,3,3,0,0.36266666666666664,0.41145000000000004,0.0020000000000000018,-0.09799999999999998,0.0
0.266,0.116,239.14,1.2,0.0,0.0,0.0,2010-08-07 10:43:00,10,5,8,1,0.28996666666666665,0.2573166666666667,0.07800000000000001,0.02400000000000002,0.0
1.564,0.176,240.9,6.4,0.0,0.0,18.0,2010-02-26 12:58:00,12,4,2,0,1.6582999999999999,1.7973666666666666,-0.0020000000000000018,-0.30200000000000005,18.0
0.244,0.0,242.15,1.2,0.0,0.0,0.0,2010-09-19 17:51:00,17,6,9,1,0.3294,0.28220000000000006,0.04000000000000001,0.034,0.0
2.042,0.09,234.79,8.6,1.0,0.0,16.0,2007-09-07 21:04:00,21,4,9,0,2.2905333333333333,2.626333333333333,0.0019999999999997797,-3.3900000000000006,17.0
1.91,0.092,241.14,7.8,0.0,0.0,1.0,2008-10-19 21:04:00,21,6,10,1,1.9691666666666667,2.0573,-0.050000000000000044,0.6239999999999999,1.0
0.392,0.22,245.33,1.8,0.0,1.0,1.0,2010-03-28 04:37:00,4,6,3,1,0.5409,0.8908,-0.0020000000000000018,-1.052,2.0
1.26,0.0,229.85,5.4,0.0,0.0,17.0,2009-05-28 09:30:00,9,3,5,0,1.3024666666666667,1.408216666666667,0.014000000000000012,-0.010000000000000009,17.0
0.308,0.066,242.99,1.2,0.0,0.0,0.0,2009-02-18 23:42:00,23,2,2,0,0.3879666666666667,0.7151333333333334,0.0020000000000000018,-0.006000000000000005,0.0
1.522,0.308,238.67,6.4,0.0,1.0,17.0,2007-03-19 17:05:00,17,0,3,0,1.5460333333333334,1.5482000000000002,-0.006000000000000005,0.1200000000000001,18.0
0.488,0.132,245.4,2.0,0.0,0.0,1.0,2010-01-27 13:38:00,13,2,1,0,1.3474666666666666,1.6864999999999999,0.006000000000000005,-1.102,1.0
1.612,0.28,240.76,6.8,0.0,0.0,18.0,2006-12-27 08:12:00,8,2,12,0,2.1723333333333334,1.4794833333333335,0.04400000000000004,-0.2719999999999998,18.0
0.166,0.0,245.29,0.6,0.0,0.0,1.0,2010-05-26 23:21:00,23,2,5,0,0.38816666666666666,0.5374166666666668,0.0,-0.474,1.0
2.574,0.108,239.99,10.6,39.0,0.0,1.0,2008-06-09 23:51:00,23,0,6,0,0.7865666666666667,2.0474,-0.0040000000000000036,1.4759999999999998,40.0
1.956,0.0,239.98,8.6,0.0,0.0,18.0,2009-05-06 11:08:00,11,2,5,0,1.4836333333333334,1.4519333333333333,0.518,0.548,18.0
0.318,0.068,243.09,1.2,0.0,0.0,1.0,2010-05-11 23:54:00,23,1,5,0,0.5993333333333334,0.5164166666666666,-0.062,-0.14,1.0
0.346,0.0,242.26,1.4,0.0,0.0,1.0,2010-03-24 23:30:00,23,2,3,0,0.4671,1.1256666666666668,0.0,-0.20000000000000007,1.0
0.38,0.096,242.71,1.6,0.0,0.0,1.0,2010-05-21 00:43:00,0,4,5,0,0.5859,0.51395,-0.0040000000000000036,-0.918,1.0
0.428,0.114,242.25,1.8,0.0,0.0,1.0,2009-04-18 00:43:00,0,5,4,1,1.2158666666666667,2.0568833333333334,-0.02200000000000002,-2.246,1.0
0.328,0.1,242.13,1.4,0.0,1.0,1.0,2009-05-04 16:00:00,16,0,5,0,0.34053333333333335,0.3267,-0.04799999999999999,-0.021999999999999964,2.0
1.962,0.058,241.25,8.0,1.0,2.0,18.0,2007-11-17 15:02:00,15,5,11,1,3.2319000000000004,2.549916666666667,-0.20200000000000018,-0.8939999999999999,21.0
0.264,0.088,241.45,1.2,0.0,2.0,0.0,2010-06-13 07:27:00,7,6,6,1,0.2337,0.29560000000000003,0.0,-0.006000000000000005,2.0
2.556,0.352,237.07,10.8,0.0,0.0,0.0,2007-01-10 17:34:00,17,2,1,0,0.9981666666666666,0.8548833333333333,0.1120000000000001,1.6400000000000001,0.0
0.216,0.054,245.5,0.8,0.0,0.0,0.0,2008-12-12 04:41:00,4,4,12,0,1.0481333333333334,0.67255,-0.006000000000000005,-0.08399999999999999,0.0
1.554,0.206,242.48,6.4,0.0,1.0,19.0,2010-04-24 16:00:00,16,5,4,1,1.2592,0.8999333333333334,0.05800000000000005,1.024,20.0
0.144,0.0,246.42,0.6,0.0,0.0,1.0,2009-08-02 14:39:00,14,6,8,1,0.2126,0.24738333333333337,0.0,-0.692,1.0
0.328,0.126,250.39,1.4,0.0,0.0,0.0,2007-12-21 02:52:00,2,4,12,0,0.28836666666666666,0.29860000000000003,0.0,-0.033999999999999975,0.0
0.308,0.244,243.36,1.6,0.0,0.0,1.0,2009-08-23 05:34:00,5,6,8,1,0.32739999999999997,0.3501500000000001,-0.0040000000000000036,-0.006000000000000005,1.0
5.598,0.078,228.12,24.4,1.0,68.0,16.0,2007-05-07 08:34:00,8,0,5,0,1.7986666666666666,1.3949500000000001,0.4039999999999999,5.052,85.0
2.224,0.058,239.04,9.8,0.0,28.0,0.0,2007-08-28 22:17:00,22,1,8,0,0.7269,0.49096666666666666,-0.2979999999999996,1.8520000000000003,28.0
0.08,0.0,241.24,0.2,0.0,0.0,0.0,2008-08-15 14:12:00,14,4,8,0,0.2285666666666667,0.19023333333333334,0.0,-0.09799999999999999,0.0
0.22,0.0,240.34,1.0,0.0,0.0,0.0,2007-10-22 00:25:00,0,0,10,0,0.3205333333333334,0.4106833333333333,0.0020000000000000018,-0.256,0.0
0.278,0.142,239.76,1.2,0.0,2.0,1.0,2008-05-26 03:18:00,3,0,5,0,0.31973333333333337,0.3017166666666667,0.020000000000000018,0.08800000000000002,3.0
1.742,0.164,243.91,7.2,0.0,1.0,18.0,2007-01-11 16:21:00,16,3,1,0,0.9635,0.6368666666666667,-0.02400000000000002,1.514,19.0
0.32,0.268,241.08,1.6,0.0,1.0,1.0,2009-08-29 08:53:00,8,5,8,1,0.3928333333333333,0.4971500000000001,-0.0020000000000000018,0.018000000000000016,2.0
1.312,0.192,241.59,5.4,0.0,0.0,0.0,2007-07-07 00:27:00,0,5,7,1,1.0482666666666667,0.94395,0.010000000000000009,0.97,0.0
0.298,0.118,242.65,1.2,0.0,1.0,0.0,2007-03-02 15:35:00,15,4,3,0,1.0375333333333334,0.76255,0.0,-0.99,1.0
0.25,0.118,241.73,1.0,0.0,0.0,1.0,2008-06-24 00:48:00,0,1,6,0,0.2637333333333334,0.7706666666666667,0.015999999999999986,-0.07600000000000001,1.0
0.348,0.114,244.69,1.4,0.0,0.0,0.0,2008-03-15 00:46:00,0,5,3,1,0.3187,0.3905666666666667,0.01799999999999996,-0.10600000000000004,0.0
1.726,0.128,241.28,7.2,0.0,0.0,0.0,2007-10-17 20:53:00,20,2,10,0,2.564,2.1790166666666666,-0.20399999999999996,-0.766,0.0
1.844,0.088,245.75,7.4,0.0,0.0,19.0,2010-01-04 22:44:00,22,0,1,0,2.0401666666666665,1.8106166666666668,-0.0040000000000000036,0.264,19.0
1.48,0.338,237.18,6.4,0.0,1.0,17.0,2009-10-09 07:56:00,7,4,10,0,1.4900666666666667,1.0487166666666667,-0.4139999999999999,0.4139999999999999,18.0
0.298,0.068,241.66,1.2,0.0,0.0,0.0,2007-09-30 06:25:00,6,6,9,1,0.2609666666666667,0.2783333333333334,0.03999999999999998,-0.01200000000000001,0.0
0.346,0.2,241.56,1.6,0.0,1.0,1.0,2009-09-01 13:46:00,13,1,9,0,0.34373333333333334,0.3328666666666667,-0.0020000000000000018,0.04799999999999999,2.0
0.308,0.088,243.64,1.2,0.0,1.0,1.0,2010-04-08 15:42:00,15,3,4,0,0.5348333333333334,0.9700166666666666,0.0,-1.238,2.0
0.944,0.318,240.46,4.0,0.0,0.0,11.0,2010-08-27 02:21:00,2,4,8,0,0.3237333333333333,0.38051666666666667,0.126,-0.16200000000000014,11.0
0.498,0.124,245.08,2.2,0.0,0.0,0.0,2007-12-02 23:38:00,23,6,12,1,0.5336,1.2539166666666666,0.0,-0.128,0.0
1.744,0.192,241.65,7.2,0.0,1.0,0.0,2010-04-21 21:45:00,21,2,4,0,1.6513333333333333,1.3627333333333336,-0.06600000000000006,0.6859999999999999,1.0
0.146,0.048,242.4,0.6,0.0,0.0,1.0,2010-09-26 23:25:00,23,6,9,1,0.146,0.146,0.0,0.0,1.0
1.654,0.35,244.75,6.8,2.0,1.0,18.0,2007-09-18 22:55:00,22,1,9,0,2.3979333333333335,2.1250666666666667,-0.02200000000000002,-1.0260000000000002,21.0
1.196,0.384,238.25,6.4,1.0,0.0,1.0,2009-09-05 14:19:00,14,5,9,1,1.3627333333333336,1.54195,0.826,-1.042,2.0
1.948,0.338,238.68,8.2,0.0,2.0,18.0,2008-09-08 20:19:00,20,0,9,0,0.8032000000000001,0.5441333333333332,0.09199999999999986,1.796,20.0
0.256,0.048,249.54,1.0,0.0,0.0,0.0,2009-01-02 06:38:00,6,4,1,0,0.28313333333333335,0.69675,0.01200000000000001,0.01200000000000001,0.0
1.582,0.114,241.13,6.6,1.0,0.0,18.0,2007-04-22 14:33:00,14,6,4,1,1.6035666666666666,1.4650333333333334,-0.030000000000000027,1.114,19.0
1.664,0.33,239.08,7.0,0.0,0.0,18.0,2007-10-06 10:57:00,10,5,10,1,1.4243666666666668,1.3802500000000002,-0.0020000000000000018,0.22599999999999998,18.0
0.146,0.0,242.45,0.6,0.0,0.0,1.0,2008-07-20 03:15:00,3,6,7,1,0.24300000000000002,0.26594999999999996,0.0,-0.16,1.0
0.206,0.0,241.62,1.0,0.0,0.0,0.0,2010-05-29 02:12:00,2,5,5,1,0.45356666666666673,0.49011666666666664,0.03,-0.3400000000000001,0.0
1.438,0.106,241.36,5.8,1.0,1.0,18.0,2009-11-07 09:52:00,9,5,11,1,1.7902666666666667,1.834,-0.0040000000000000036,-2.8680000000000003,20.0
1.3,0.0,243.89,5.4,0.0,1.0,19.0,2008-07-12 20:10:00,20,5,7,1,0.48109999999999997,0.39944999999999997,0.04400000000000004,0.8580000000000001,20.0
1.224,0.0,240.2,5.0,0.0,0.0,18.0,2008-09-20 05:52:00,5,5,9,1,0.8777000000000001,0.8446999999999999,0.0020000000000000018,0.9119999999999999,18.0
0.2,0.086,239.98,0.8,0.0,0.0,0.0,2007-09-05 17:20:00,17,2,9,0,0.20149999999999998,0.21369999999999997,-0.07400000000000001,0.048000000000000015,0.0
2.434,0.07,239.56,10.0,1.0,0.0,18.0,2009-05-04 21:15:00,21,0,5,0,2.4693333333333336,1.6094666666666668,-0.005999999999999783,1.5820000000000003,19.0
0.24,0.0,242.86,1.0,0.0,0.0,0.0,2007-01-18 23:48:00,23,3,1,0,0.7492,1.0870333333333333,0.0,-1.25,0.0
0.218,0.0,245.06,1.0,0.0,0.0,0.0,2007-01-26 03:49:00,3,4,1,0,0.2807333333333333,0.27466666666666667,0.0,-0.01200000000000001,0.0
1.354,0.074,235.89,5.6,0.0,0.0,17.0,2007-06-28 10:35:00,10,3,6,0,1.4328,1.3042500000000001,-0.0040000000000000036,-0.006000000000000005,17.0
2.006,0.066,237.47,8.4,0.0,0.0,18.0,2009-05-05 08:02:00,8,1,5,0,2.165633333333333,1.5773000000000001,-0.14200000000000035,0.3619999999999999,18.0
0.276,0.0,242.55,1.2,0.0,0.0,0.0,2008-11-09 05:06:00,5,6,11,1,0.31213333333333343,0.3279,0.020000000000000018,-0.07399999999999995,0.0
0.976,0.166,240.49,4.4,0.0,2.0,0.0,2007-01-06 21:42:00,21,5,1,1,0.9659,1.0923333333333332,0.02200000000000002,0.09599999999999997,2.0
0.202,0.118,234.55,1.0,0.0,0.0,0.0,2007-08-13 16:42:00,16,0,8,0,0.6683333333333333,0.9380666666666666,0.0,-0.996,0.0
2.108,0.338,242.72,8.8,0.0,2.0,19.0,2009-09-22 22:17:00,22,1,9,0,2.1370333333333336,2.0658333333333334,0.09800000000000031,0.79,21.0
1.386,0.098,235.03,5.8,1.0,0.0,17.0,2007-07-19 20:11:00,20,3,7,0,0.8955,0.7708333333333334,-0.2340000000000002,0.7819999999999999,18.0
0.638,0.19,240.9,2.8,0.0,0.0,1.0,2009-10-04 10:33:00,10,6,10,1,0.49576666666666663,0.5098333333333334,-0.01200000000000001,0.48,1.0
0.546,0.08,243.0,2.2,0.0,0.0,0.0,2009-10-02 13:24:00,13,4,10,0,0.4253666666666666,0.8119333333333334,-0.0040000000000000036,0.34400000000000003,0.0
2.162,0.45,240.02,9.2,0.0,0.0,0.0,2010-01-16 20:35:00,20,5,1,1,2.3335333333333335,1.7244333333333335,-0.19799999999999995,0.752,0.0
1.622,0.272,240.12,6.8,0.0,1.0,0.0,2006-12-27 18:05:00,18,2,12,0,0.6352666666666666,0.46928333333333333,0.04200000000000004,1.316,1.0
0.326,0.0,240.02,1.6,0.0,0.0,0.0,2010-11-16 23:22:00,23,1,11,0,0.6319,1.2611166666666667,0.0,-0.35600000000000004,0.0
0.272,0.216,239.69,1.4,0.0,1.0,0.0,2007-06-12 01:45:00,1,1,6,0,0.21050000000000002,0.6095833333333334,0.0,-0.0020000000000000018,1.0
2.404,0.08,239.41,10.0,0.0,0.0,0.0,2007-02-18 07:29:00,7,6,2,1,3.0471333333333335,2.7452666666666667,0.0040000000000000036,-2.0040000000000004,0.0
0.226,0.128,241.9,1.0,0.0,1.0,1.0,2009-08-25 14:24:00,14,1,8,0,0.3534666666666667,0.3200666666666667,0.0,-0.023999999999999994,2.0
1.418,0.06,242.73,5.8,0.0,2.0,18.0,2010-05-10 08:30:00,8,0,5,0,1.6876,1.5260833333333332,0.0020000000000000018,-0.3660000000000001,20.0
0.322,0.118,243.08,1.4,0.0,0.0,0.0,2007-11-08 01:06:00,1,3,11,0,0.3126,0.5200333333333333,-0.0020000000000000018,0.092,0.0
1.71,0.166,238.41,7.2,0.0,1.0,18.0,2008-04-05 18:52:00,18,5,4,1,1.6947,1.9998166666666666,-0.0020000000000000018,-0.3780000000000001,19.0
0.212,0.12,239.05,1.0,0.0,0.0,0.0,2007-06-21 11:00:00,11,3,6,0,0.21096666666666666,0.23749999999999996,0.0,-0.13399999999999998,0.0
0.22,0.0,244.28,0.8,0.0,0.0,0.0,2008-03-21 04:20:00,4,4,3,0,1.0460666666666667,0.6595,0.0020000000000000018,-0.13999999999999999,0.0
3.664,0.278,237.61,15.6,33.0,0.0,18.0,2009-10-10 15:53:00,15,5,10,1,2.9331666666666667,2.708833333333333,1.9920000000000002,1.852,51.0
0.268,0.22,235.48,1.4,0.0,0.0,0.0,2007-08-05 16:38:00,16,6,8,1,0.20033333333333336,0.18610000000000002,-0.0020000000000000018,0.10200000000000001,0.0
2.27,0.188,236.73,9.8,0.0,0.0,18.0,2010-01-03 17:22:00,17,6,1,1,2.1575333333333333,2.1051333333333333,0.08199999999999985,0.4179999999999999,18.0
0.186,0.076,241.66,0.8,0.0,0.0,0.0,2007-06-25 14:46:00,14,0,6,0,0.18710000000000002,0.19401666666666667,0.0,-0.008000000000000007,0.0
0.336,0.078,240.16,1.4,0.0,1.0,1.0,2010-11-06 02:04:00,2,5,11,1,0.48436666666666667,0.40068333333333334,-0.0020000000000000018,-0.007999999999999952,2.0
1.008,0.308,238.52,4.4,0.0,2.0,12.0,2008-08-02 03:48:00,3,5,8,1,0.2564333333333334,0.29196666666666665,0.12,0.772,14.0
1.54,0.38,238.93,6.6,0.0,2.0,17.0,2007-06-16 11:07:00,11,5,6,1,2.017533333333333,1.7304666666666668,0.02400000000000002,-1.032,19.0
1.66,0.112,246.16,6.6,2.0,2.0,19.0,2010-01-13 20:28:00,20,2,1,0,1.66,1.66,0.0,0.0,23.0
0.574,0.138,239.81,2.6,1.0,0.0,0.0,2009-05-09 14:11:00,14,5,5,1,0.7263,1.1821666666666668,-0.008000000000000007,-1.226,1.0
1.414,0.0,244.74,5.8,0.0,0.0,19.0,2010-10-01 14:10:00,14,4,10,0,1.7521999999999998,1.9695500000000001,-0.07400000000000007,-0.558,19.0
0.25,0.0,244.77,1.0,0.0,0.0,0.0,2008-10-01 16:12:00,16,2,10,0,0.38386666666666674,0.5438,-0.008000000000000007,-0.8700000000000001,0.0
1.358,0.0,241.06,5.6,0.0,0.0,19.0,2009-04-19 12:31:00,12,6,4,1,1.4204333333333332,1.4227333333333334,-0.03399999999999981,0.05400000000000005,19.0
0.598,0.378,242.99,2.8,0.0,1.0,0.0,2007-07-03 19:12:00,19,1,7,0,0.9235333333333332,0.5929,-0.0020000000000000018,0.352,1.0
0.438,0.286,245.51,2.0,0.0,1.0,1.0,2009-12-29 03:18:00,3,1,12,0,0.3791,0.3439,0.0,0.16799999999999998,2.0
3.942,0.196,236.87,16.6,0.0,2.0,18.0,2008-10-18 20:26:00,20,5,10,1,2.8689999999999998,2.645916666666667,0.08000000000000007,1.0260000000000002,20.0
4.03,0.3,235.22,17.0,37.0,0.0,17.0,2007-01-21 11:49:00,11,6,1,1,2.6618,2.4146166666666664,0.002000000000000668,2.68,54.0
1.38,0.07,238.89,5.8,0.0,0.0,18.0,2009-02-16 22:42:00,22,0,2,0,1.4738,1.5710833333333336,0.021999999999999797,-0.28800000000000003,18.0
1.368,0.29,241.84,5.8,0.0,1.0,1.0,2010-06-16 20:33:00,20,2,6,0,0.45110000000000006,0.5067333333333334,0.07000000000000006,1.094,2.0
1.468,0.2,239.77,6.0,0.0,0.0,19.0,2008-04-27 18:53:00,18,6,4,1,1.3281333333333334,0.9117666666666667,-0.0020000000000000018,1.034,19.0
2.404,0.116,237.3,10.0,0.0,0.0,18.0,2010-02-14 19:31:00,19,6,2,1,2.145866666666666,2.0912333333333333,0.05799999999999983,0.5339999999999998,18.0
1.758,0.128,237.89,7.4,0.0,1.0,18.0,2010-10-15 12:09:00,12,4,10,0,1.7674666666666667,1.7604499999999998,-0.010000000000000009,-0.3540000000000001,19.0
0.106,0.0,240.06,0.4,0.0,0.0,0.0,2007-08-15 21:58:00,21,2,8,0,0.17079999999999998,0.1754666666666667,0.0,-0.17200000000000004,0.0
0.626,0.092,237.78,2.8,0.0,4.0,0.0,2007-07-10 19:29:00,19,1,7,0,0.5848666666666668,0.4014,0.0020000000000000018,0.494,4.0
0.234,0.11,240.79,1.0,0.0,0.0,0.0,2008-06-28 04:23:00,4,5,6,1,0.2625333333333334,0.25986666666666663,-0.003999999999999976,-0.13399999999999998,0.0
1.162,0.058,233.21,5.0,0.0,0.0,16.0,2007-08-13 11:59:00,11,0,8,0,1.1943,1.3523500000000002,-0.008000000000000007,-0.010000000000000009,16.0
1.352,0.268,241.57,5.6,1.0,1.0,1.0,2010-07-11 22:34:00,22,6,7,1,1.3769666666666667,1.0482166666666666,-0.008000000000000007,0.5220000000000001,3.0
0.734,0.0,249.48,3.0,0.0,0.0,1.0,2010-01-26 15:55:00,15,1,1,0,0.7766666666666666,0.9353,-0.0020000000000000018,-0.01200000000000001,1.0
2.12,0.0,242.4,8.6,0.0,1.0,1.0,2009-10-18 21:35:00,21,6,10,1,2.0379666666666667,1.9553833333333333,-0.053999999999999826,0.32000000000000006,2.0
0.3,0.082,235.51,1.4,0.0,0.0,0.0,2007-07-23 17:44:00,17,0,7,0,0.34676666666666667,0.6638333333333333,-0.0020000000000000018,-1.062,0.0
0.778,0.0,241.33,3.2,0.0,3.0,0.0,2010-03-24 16:25:00,16,2,3,0,0.8651000000000001,1.7299000000000002,-0.008000000000000007,-0.9139999999999999,3.0
1.438,0.092,238.96,6.0,0.0,0.0,19.0,2009-05-24 19:00:00,19,6,5,1,2.5545333333333335,2.0722333333333336,-2.088,-0.20599999999999996,19.0
